landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
(not set)	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	0	2	-2	0	0	0	0	0
(not set)	How to Take Body Measurements: The Complete Guide (All 10 Sites) | GainFrame	0	2	-2	0	0	0	0	0
(not set)	My App Flatlined at $530 MRR in May. I Almost Quit. These Are My Goals for the Next 12 Months. | GainFrame	0	2	-2	0	0	0	0	0
(not set)	The Best Fitness App Stack for 2026: Strava, Hevy, GainFrame & CalAI | GainFrame	0	2	-2	0	0	0	0	0
(not set)	Visceral Fat Level: What Your Number Means and What's Healthy | GainFrame	0	2	-2	0	0	0	0	0
/	ACSM Resistance Training Guidelines (2025): Sets, Reps & Frequency Explained | GainFrame	0	2	-2	0	0	0	0	2
/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	6	8	-2	0	0	0	6	7
/	Apps Like GainFrame: Honest Alternatives (From the Founder) | GainFrame	5	7	-2	0	0	0	5	7
/	Average Body Fat Percentage for Men: Charts by Age & Fitness Level | GainFrame	0	2	-2	0	0	0	0	2
/	Best Progress Photo Apps for Android (2026): What Actually Works | GainFrame	1	3	-2	0	0	0	1	3
/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	1	3	-2	0	0	0	1	3
/	How I Use SEO Receipts to Share Verified SEO Traffic | GainFrame	0	2	-2	0	0	0	0	2
/	Jefit vs Hevy (2026): Which Workout Tracker Wins? | GainFrame	0	2	-2	0	0	0	0	2
/	Maintenance Calories: How to Find Yours (Without Guessing) | GainFrame	0	2	-2	0	0	0	0	2
/	My App Flatlined at $530 MRR in May. I Almost Quit. These Are My Goals for the Next 12 Months. | GainFrame	0	2	-2	0	0	0	0	2
/	Фотографии, демонстрирующие изменения в процессе работы | GainFrame	0	2	-2	0	0	0	0	2
/	أداة مجانية لتقدير نسبة الدهون في الجسم باستخدام الذكاء الاصطناعي من صورة | GainFrame	0	2	-2	0	0	0	0	2
/about/	Best Progress Photo Apps for Android (2026): What Actually Works | GainFrame	0	2	-2	0	0	0	0	2
/blog/	Apps Like GainFrame: Honest Alternatives (From the Founder) | GainFrame	0	2	-2	0	0	0	0	2
/blog/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	2	-2	0	0	0	0	2
/blog/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/	I Hit $1,000 MRR and Forgot to Celebrate. Starting a Second App at Zero Fixed That. | GainFrame	0	2	-2	0	0	0	0	2
/blog/	Progress photos that explain what changed | GainFrame	3	5	-2	1	0	1	1	5
/blog/1000-mrr-five-months/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	2	-2	0	0	0	0	2
/blog/?tag=founder-story	Progress photos that explain what changed | GainFrame	1	3	-2	0	0	0	1	3
/blog/ai-body-fat-apps-android/	6 Best Body Scanning & Measurement Apps in 2026 (Tested) | GainFrame	0	2	-2	0	0	0	0	2
/blog/ai-fitness-analysis/	AI Fitness Analysis: What It Is and What It Should Tell You | GainFrame	0	2	-2	0	2	-2	0	1
/blog/ai-physique-rating-apps/	Progress photos that explain what changed | GainFrame	0	2	-2	0	0	0	0	2
/blog/are-smart-scales-accurate/	Are Smart Scales Accurate? What the Numbers Actually Mean | GainFrame	1	3	-2	1	3	-2	0	2
/blog/average-hand-size/	Average Hand Size: Length, Span & What It Means for Grip | GainFrame	6	8	-2	6	8	-2	0	2
/blog/best-apps-track-muscle-gain/	Best Apps to Track Muscle Gain (2026): Workout Logs + Visual Progress — Why You Need Both | GainFrame	1	3	-2	1	3	-2	0	0
/blog/best-body-scanning-measurement-apps/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-body-scanning-measurement-apps/	Best Body Composition Apps for Tracking Progress (2026): Spren, GainFrame, ZOZOFIT & More | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-body-scanning-measurement-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/best-body-scanning-measurement-apps/	Os 6 melhores aplicativos de escaneamento e medição corporal em 2026 (testados) | GainFrame	0	2	-2	0	0	0	0	2
/blog/chatgpt-workout-plan/	How to Use ChatGPT for a Workout Plan in 2026 (and How to Tell If It's Actually Working) | GainFrame	5	7	-2	5	6	-1	2	4
/blog/how-to-take-body-measurements/	How to Take Body Measurements: The Complete Guide (All 10 Sites) | GainFrame	3	5	-2	3	4	-1	3	2
/blog/how-to-take-progress-photos-weight-loss/	How to Take Progress Photos for Weight Loss (and Why They Beat the Scale) | GainFrame	0	2	-2	0	2	-2	0	0
/blog/ios-app-playbook-2026/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	0	2	-2	0	0	0	0	2
/blog/jefit-vs-hevy/	Jefit vs Hevy (2026): Which Workout Tracker Wins? | GainFrame	4	6	-2	4	5	-1	3	3
/blog/measure-muscle-gain-without-scale/	How to Measure Muscle Gain Without a Scale | GainFrame	0	2	-2	0	1	-1	0	1
/blog/mini-cut/	The Mini Cut: A 4–6 Week Fat Loss Sprint (Done Right) | GainFrame	0	2	-2	0	2	-2	0	0
/blog/moving-the-goalposts/	Progress photos that explain what changed | GainFrame	0	2	-2	0	0	0	0	2
/blog/my-app-has-copycats-now/	My App Has Copycats Now | GainFrame	0	2	-2	0	2	-2	0	1
/blog/out-of-the-box-marketing-experiments/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	2	-2	0	0	0	0	2
/blog/out-of-the-box-marketing-experiments/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	2	-2	0	0	0	0	2
/blog/progress-photos-body-image/	When Progress Tracking Hurts: Body Image and Check-Ins | GainFrame	0	2	-2	0	2	-2	0	0
/blog/retention-hardest-problem/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/skinny-fat-women/	Skinny Fat for Women: Why It Happens & the Way Out | GainFrame	0	2	-2	0	2	-2	0	1
/blog/spent-5k-on-app-ads/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	0	2	-2	0	0	0	0	2
/blog/the-velocity-advantage/	I Built a Site in 50 Minutes. 19,000 People Showed Up the Same Day. | GainFrame	0	2	-2	0	1	-1	0	2
/blog/two-months-launching-second-app/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	0	2	-2	0	0	0	0	2
/blog/verified-seo-traffic-seo-receipts/	How I Use SEO Receipts to Share Verified SEO Traffic | GainFrame	2	4	-2	2	2	0	1	2
/blog/visceral-fat-test/	How to Test for Visceral Fat: Every Method Ranked | GainFrame	11	13	-2	11	12	-1	3	3
/blog/why-do-i-look-leaner-in-the-morning/	Why You Look Leaner in the Morning (and Softer by Night) | GainFrame	1	3	-2	1	3	-2	0	2
/blog/why-do-i-weigh-more-than-i-look/	Why Do I Weigh More Than I Look? The Density Answer | GainFrame	1	3	-2	1	3	-2	0	1
/blog/withings-body-scan-review/	Withings Body Scan Review (2026): The $400 Scale, Honestly | GainFrame	2	4	-2	2	4	-2	1	0
/comics/split-tier-list/	The Workout Split Tier List — Fitness Comic | GainFrame	0	2	-2	0	2	-2	0	0
/tools/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	5	7	-2	0	0	0	5	7
/tools/body-fat-from-photo/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	4	6	-2	0	0	0	4	6
/tools/body-fat-from-photo/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/tools/body-fat-from-photo/	Kostenloser KI-Körperfett-Schätzer anhand eines Fotos | GainFrame	0	2	-2	0	0	0	0	2
/tools/calorie-deficit-calculator/	Calorie Deficit Calculator — Weight Loss Timeline | GainFrame	0	2	-2	0	2	-2	0	1
(not set)	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	1	4	-3	0	0	0	0	1
(not set)	Average Waist Size for Women: By Age & What's Healthy | GainFrame	0	3	-3	0	0	0	0	0
(not set)	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	0	3	-3	0	0	0	0	0
/	Am I Bulking Too Fast? The Rate Check | GainFrame	0	3	-3	0	0	0	0	3
/	Cutting Without Counting Calories: What Actually Works | GainFrame	0	3	-3	0	0	0	0	3
/	How to Get a Smaller Waist: What Works and What's a Myth | GainFrame	0	3	-3	0	0	0	0	3
/blog/ai-body-fat-apps-android/	Free AI Body Fat Estimator from a Photo | GainFrame	0	3	-3	0	0	0	0	3
/blog/ai-body-fat-photo-accuracy-study/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	3	-3	0	0	0	0	3
/blog/ai-body-fat-photo-accuracy-study/	Progress photos that explain what changed | GainFrame	2	5	-3	0	0	0	1	5
/blog/average-body-fat-for-athletes/	Average Body Fat Percentage for Athletes: By Sport | GainFrame	2	5	-3	2	4	-2	0	3
/blog/average-neck-size/	Average Neck Size for Men: What's Normal, What's Healthy & When It Matters | GainFrame	3	6	-3	3	6	-3	3	3
/blog/best-ai-body-composition-app/	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	7	10	-3	7	9	-2	3	3
/blog/best-ai-body-fat-apps/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	3	-3	0	0	0	0	3
/blog/best-app-store-screenshot-tools/	5 Best Ways to Make App Store Screenshots (From a Solo Dev) | GainFrame	0	3	-3	0	3	-3	0	1
/blog/best-leanlens-alternatives/	Free AI Body Fat Estimator from a Photo | GainFrame	0	3	-3	0	0	0	0	3
/blog/body-composition-for-lifters/	Body Composition for Lifters: BMI, FFMI, Lean Mass, and Body Fat % Explained | GainFrame	5	8	-3	5	8	-3	0	0
/blog/ffmi-percentiles/	FFMI Percentiles: How Muscular Are You Compared to Other Men? | GainFrame	5	8	-3	5	8	-3	1	1
/blog/gainframe-vs-fitbod-ray-gymstreak/	GainFrame Coach vs Fitbod vs Ray vs GymStreak (2026 Comparison) | GainFrame	0	3	-3	0	3	-3	0	0
/blog/how-to-measure-body-fat-with-tape/	How to Measure Body Fat With a Tape Measure (Navy Method) | GainFrame	0	3	-3	0	3	-3	0	0
/blog/ideal-body-measurements-women/	Ideal Body Measurements for Women: Proportions, Not Prescriptions | GainFrame	3	6	-3	3	6	-3	2	3
/blog/newbie-gains/	Newbie Gains: How Long They Last & How to Not Waste Them | GainFrame	3	6	-3	3	6	-3	0	3
/blog/out-of-the-box-marketing-experiments/	GainFrame - The AI Body Composition App for Gym Goers	0	3	-3	0	0	0	0	3
/blog/ozempic-before-and-after-photos-men/	Ozempic Before-and-After Photos for Men: How to Take Them So Yours Actually Show Progress | GainFrame	0	3	-3	0	3	-3	0	3
/blog/what-would-i-look-like-with-less-body-fat/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	0	3	-3	0	0	0	0	3
/get/	GainFrame — Stop Guessing Your Body Fat	2	5	-3	2	5	-3	1	4
/landing-v2/	Progress photos that explain what changed | GainFrame	0	3	-3	0	1	-1	0	3
/tools/body-fat-from-photo/	Body Fat Percentage Calculator — Free Estimate | GainFrame	2	5	-3	0	0	0	2	5
/tools/body-fat-from-photo/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	2	5	-3	0	0	0	2	5
/tools/body-fat-visualizer/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	3	-3	0	0	0	0	3
/tools/ffmi-calculator/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	1	4	-3	1	1	0	1	0
(not set)	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	4	8	-4	0	0	0	0	1
(not set)	Best AI Fitness Apps That Track Your Body in 2026 (Not Just Your Workout) | GainFrame	0	4	-4	0	0	0	0	0
/blog/5-tips-better-progress-photos/	The Complete Guide to Progress Photos That Actually Track Change | GainFrame	0	4	-4	0	4	-4	0	0
/blog/ai-fitness-coach-vs-chatgpt/	AI Fitness Coach vs ChatGPT: When a Dedicated App Beats a General LLM (2026) | GainFrame	5	9	-4	4	8	-4	3	3
/blog/average-body-fat-percentage-men/	Average Body Fat Percentage for Men: Charts by Age & Fitness Level | GainFrame	0	4	-4	0	4	-4	0	3
/blog/best-body-fat-scanner-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	4	-4	0	0	0	0	4
/blog/best-body-transformation-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	4	-4	0	0	0	0	3
/blog/ios-app-playbook-2026/	GainFrame - The AI Body Composition App for Gym Goers	0	4	-4	0	0	0	0	4
/blog/out-of-the-box-marketing-experiments/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	4	-4	0	0	0	0	4
/tools/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	3	7	-4	0	0	0	3	7
/tools/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	2	6	-4	0	0	0	1	6
/tools/ai-body-transformation/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	6	10	-4	1	9	-8	2	7
/about/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	18	23	-5	5	6	-1	7	12
/blog/ai-body-fat-photo-accuracy-study/	Free AI Body Fat Estimator from a Photo | GainFrame	4	9	-5	0	0	0	4	9
/blog/average-shoulder-width-women/	Average Shoulder Width for Women: Measurements & What Changes It | GainFrame	3	8	-5	3	6	-3	1	0
/blog/best-body-fat-scanner-apps/	Progress photos that explain what changed | GainFrame	3	8	-5	0	0	0	3	8
/blog/best-body-scanning-measurement-apps/	Progress photos that explain what changed | GainFrame	2	7	-5	0	0	0	1	7
/blog/best-leanlens-alternatives/	Best LeanLens Alternatives in 2026: 5 AI Body Analysis Options | GainFrame	2	7	-5	2	4	-2	0	4
/blog/best-workout-tracker-apps/	6 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	6	11	-5	6	10	-4	2	4
/blog/body-recomposition-before-and-after/	Body Recomposition Before and After: What 3, 6, and 12 Months Really Looks Like | GainFrame	5	10	-5	5	8	-3	3	7
/blog/retention-hardest-problem/	Three of Every Four People Who Install My App Are Gone Within a Week | GainFrame	3	8	-5	3	6	-3	1	2
/blog/spent-5k-on-app-ads/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	12	17	-5	7	9	-2	5	7
/blog/visceral-fat-level/	Visceral Fat Level: What Your Number Means and What's Healthy | GainFrame	21	26	-5	20	22	-2	9	4
/tools/body-fat-from-photo/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	12	17	-5	0	0	0	12	17
/tools/body-fat-visualizer/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	5	-5	0	0	0	0	5
/about/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	6	-6	0	0	0	0	6
/blog/average-body-fat-percentage-women/	Average Body Fat Percentage for Women: Charts by Age & Fitness Level | GainFrame	2	8	-6	1	7	-6	1	4
/blog/best-ai-body-fat-apps/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	5	11	-6	0	0	0	5	11
/blog/ios-app-playbook-2026/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	49	55	-6	20	32	-12	17	21
/blog/moving-the-goalposts/	I Hit $1,000 MRR and Forgot to Celebrate. Starting a Second App at Zero Fixed That. | GainFrame	0	6	-6	0	4	-4	0	3
/blog/visceral-fat-app/	Best Visceral Fat Tracking Apps in 2026 (And What They Can Actually Measure) | GainFrame	2	8	-6	2	7	-5	0	2
/blog/waist-to-hip-ratio/	Waist-to-Hip Ratio: The Chart, the Thresholds & How to Improve It | GainFrame	2	8	-6	2	8	-6	1	0
/blog/?tag=founder-story	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	6	13	-7	6	8	-2	6	10
/blog/long-torso-short-legs/	Long Torso, Short Legs (or the Reverse): How to Tell & Why It Matters | GainFrame	9	16	-7	7	12	-5	3	6
/blog/organic-traffic-15x-90-days/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	8	15	-7	3	7	-4	1	6
/blog/resistance-training-guidelines/	ACSM Resistance Training Guidelines (2025): Sets, Reps & Frequency Explained | GainFrame	9	16	-7	9	16	-7	3	2
/privacy/	GainFrame — Privacy Policy	1	8	-7	1	7	-6	0	1
(not set)	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	4	12	-8	0	0	0	0	0
/blog/average-thigh-size/	Average Thigh Size: Charts for Men & Women (Plus Calves) | GainFrame	9	17	-8	9	16	-7	4	10
/blog/beginner-intermediate-advanced-lifter/	Beginner, Intermediate, or Advanced Lifter? A Real Self-Assessment | GainFrame	0	8	-8	0	8	-8	0	3
/blog/body-fat-percentage-chart/	Body Fat Percentage Chart: What 10–40% Actually Looks Like (Men & Women) | GainFrame	57	65	-8	54	62	-8	25	30
(not set)	GainFrame - The AI Body Composition App for Gym Goers	0	10	-10	0	0	0	0	0
/blog/best-ai-body-fat-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	10	-10	0	0	0	0	10
/blog/physique-rating-scale/	The Physique Rating Scale: What the Numbers Actually Mean | GainFrame	1	11	-10	1	10	-9	0	3
/blog/what-would-i-look-like-with-less-body-fat/	What Would I Look Like With Less Body Fat? (Visualize It) | GainFrame	3	13	-10	3	13	-10	1	9
/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	10	21	-11	0	0	0	7	20
/blog/ai-physique-rating-apps/	5 AI Physique Rating Apps Tested (2026): Toy Scorers vs Real Assessment | GainFrame	25	36	-11	22	34	-12	8	14
/blog/average-hip-size-women/	Average Hip Size for Women: Charts & the Waist-to-Hip Context | GainFrame	1	13	-12	1	12	-11	0	4
/blog/how-long-does-body-recomposition-take/	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	3	15	-12	3	11	-8	0	7
/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	13	26	-13	0	0	0	12	26
/blog/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	23	36	-13	8	17	-9	10	24
/blog/best-body-composition-apps/	Best Body Composition Apps for Tracking Progress (2026): Spren, GainFrame, ZOZOFIT & More | GainFrame	21	35	-14	18	32	-14	7	22
/tools/body-fat-from-photo/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	14	30	-16	0	0	0	14	30
/blog/best-body-fat-scanner-apps/	6 Best Body Fat Scanner Apps in 2026 (Tested & Ranked) | GainFrame	36	54	-18	35	49	-14	16	28
/tools/body-fat-from-photo/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	64	82	-18	0	0	0	51	82
/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	19	40	-21	1	0	1	17	40
/tools/body-fat-from-photo/	Free AI Body Fat Estimator from a Photo | GainFrame	421	444	-23	287	345	-58	292	370
/blog/out-of-the-box-marketing-experiments/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	24	52	-28	14	34	-20	10	29
/blog/best-ai-fitness-apps-track-body/	Best AI Fitness Apps That Track Your Body in 2026 (Not Just Your Workout) | GainFrame	12	42	-30	11	41	-30	4	13
/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	7	40	-33	0	0	0	7	38
/	Progress photos that explain what changed | GainFrame	491	545	-54	345	430	-85	232	264
/tools/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	38	98	-60	29	80	-51	37	87
/	GainFrame - The AI Body Composition App for Gym Goers	0	124	-124	0	99	-99	0	81
