landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
/tools/ai-body-transformation/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	0	1	0	0	0	0	0
/tools/ai-body-transformation/	TDEE Calculator — Free Daily Calorie Estimate | GainFrame	1	0	1	0	0	0	1	0
/tools/ai-body-transformation/	Tôi sẽ trông như thế nào nếu giảm cân? Mô phỏng biến đổi hình thể bằng AI miễn phí | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-estimator/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	5 KI-gestützte Körperbewertungs-Apps im Test (2026): Spielzeug-Bewertungen vs. reale Beurteilung | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	6 Best Body Fat Scanner Apps in 2026 (Tested & Ranked) | GainFrame	3	2	1	0	0	0	3	2
/tools/body-fat-from-photo/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	2	1	1	0	0	0	2	1
/tools/body-fat-from-photo/	Avalie meu físico — Avaliador corporal gratuito com IA a partir de uma única foto | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Average Thigh Size: Charts for Men & Women (Plus Calves) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Bewerte meinen Körperbau – Kostenloser KI-Körperbewerter anhand eines Fotos | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	Body Fat Percentage Pictures: Men & Women at Every Level | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Calculadoras de Gordura Corporal Gratuitas — Análise e Visualização de Fotos com IA | GainFrame	1	0	1	1	0	1	0	0
/tools/body-fat-from-photo/	Como eu ficaria se emagrecesse? Transformação corporal gratuita com IA | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	Công cụ ước tính lượng mỡ cơ thể bằng AI miễn phí từ ảnh | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Do I Look Fat? An Honest Way to Actually Check | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Estimateur de graisse corporelle d'IA gratuit à partir d'une photo | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Foto che mostrano i progressi e spiegano cosa è cambiato | GainFrame	1	0	1	1	0	1	0	0
/tools/body-fat-from-photo/	Fotos de progresso que explicam o que mudou | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Fotos del progreso que explican los cambios | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Future Physique: See Where Your Body Is Headed | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	How to Calculate Body Fat From a Photo Using AI (2026 Guide) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Jak przeprowadzić 2-tygodniowy eksperyment z ciałem, aby sprawdzić, co naprawdę działa | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Körperfettanteil in jedem Alter – Interaktiver Visualisierer (Männer & Frauen) | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	Macro Calculator — Free Protein, Carb &amp; Fat Targets | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	Percentuale di grasso corporeo a ogni età: visualizzatore interattivo (uomini e donne) | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	Photos de progression expliquant les changements | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	Porcentaje de grasa corporal a cada edad: visualizador interactivo (hombres y mujeres) | GainFrame	2	1	1	0	0	0	2	1
/tools/body-fat-from-photo/	Spren App Review 2026: Accuracy, Cost & Who It's Actually For | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	Tỷ lệ mỡ cơ thể ở từng độ tuổi — Công cụ trực quan tương tác (Nam & Nữ) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Бесплатный калькулятор жировой массы тела на основе фотографии с использованием искусственного интеллекта | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Калькулятор процента жира в организме — Бесплатная оценка | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Оцените мою фигуру — бесплатный ИИ-оценщик телосложения по одной фотографии | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	不同年龄段的体脂百分比——交互式可视化工具（适用于男性与女性）| GainFrame --- Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	体脂百分比计算器——免费估算结果 | GainFrame --- Body Fat Percentage Calculator — Free Estimate | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	如果我减肥成功，我会看起来是什么样子？免费的人工智能体型改造服务 | GainFrame --- What Would I Look Like If I Lost Weight? Free AI Body Transformation | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	通过照片免费估算人工智能体脂含量 | GainFrame --- Free AI Body Fat Estimator from a Photo | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer**,	GainFrame - The AI Body Composition App for Gym Goers	1	0	1	0	0	0	0	0
/tools/body-fat-visualizer/	18% Body Fat Male: What It Looks Like (Pictures by Age) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	25% Body Fat Female: What It Looks Like (Pictures by Age) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	30% Body Fat Female: What It Looks Like (Pictures by Age) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	AI Ab Analyzer: Six Pack Score & Timeline From One Photo | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	Aesthetic Physique: The Body Fat % and Proportions That Create the Look | GainFrame	1	0	1	1	0	1	0	0
/tools/body-fat-visualizer/	Body Fat Percentage Calculator — Free Estimate | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	Body Fat Percentage Chart with Photos: Visual Guide for Men & Women | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	Calorie Deficit Calculator — Weight Loss Timeline | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-visualizer/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	2	1	1	0	0	0	2	1
/tools/body-fat-visualizer/	Ideal Body Measurements for Men: The Classic Proportions Chart | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	Pourcentage de masse grasse à chaque âge — Visualiseur interactif (Hommes et Femmes) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	Shoulder to Waist Ratio: The V-Taper Math (and How to Actually Improve Yours) | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-visualizer/	TDEE Calculator — Free Daily Calorie Estimate | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-visualizer/	أداة مجانية لتقدير نسبة الدهون في الجسم باستخدام الذكاء الاصطناعي من صورة | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	نسبة الدهون في الجسم في كل عمر - أداة عرض تفاعلية (للذكور والإناث) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	연령별 체지방률 — 인터랙티브 시각화 도구 (남성 및 여성) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-visualizer/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	0	1	0	0	0	0	0
/tools/body-visualizer/	FFMI Chart: Where Do You Actually Fall? (Men & Women) | GainFrame	1	0	1	1	0	1	0	0
/tools/body-visualizer/	Vücut Görselleştirici — Ücretsiz BMI ve Vücut Şekli Görselleştirici | GainFrame	1	0	1	0	0	0	1	0
/tools/body-visualizer/	What Would I Look Like If I Lost Weight? Free AI Body Transformation | GainFrame	1	0	1	0	0	0	1	0
/tools/body-visualizer/	مُصوِّر الجسم - مُصوِّر مجاني لمؤشر كتلة الجسم وشكل الجسم | GainFrame	1	0	1	0	0	0	1	0
/tools/calories-burned-calculator/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	0	1	0	0	0	1	0
/tools/calories-burned-calculator/	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	1	0	1	0	0	0	1	0
/tools/ffmi-calculator/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	1	0	1	0	0	0	1	0
/tools/ffmi-calculator/	Free AI Body Fat Estimator from a Photo | GainFrame	1	0	1	0	0	0	1	0
/tools/ffmi-calculator/	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	1	0	1	0	0	0	1	0
/tools/macro-calculator/	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	1	0	1	0	0	0	1	0
/tools/macro-calculator/	Macro Calculator — Free Protein, Carb &amp; Fat Targets | GainFrame	15	14	1	12	14	-2	6	6
/tools/one-rep-max-calculator/	1RM Calculator — One Rep Max &amp; Strength Standards | GainFrame	2	1	1	1	1	0	0	0
/tools/one-rep-max-calculator/	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	1	0	1	0	0	0	0	0
/tools/one-rep-max-calculator/	Free Tools Helped Add $920 MRR in 31 Days | GainFrame	1	0	1	0	0	0	0	0
/tools/one-rep-max-calculator/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	0	1	0	0	0	0	0
/tools/physique-rater/	AI Fitness Analysis: What It Is and What It Should Tell You | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Avalie meu físico — Avaliador corporal gratuito com IA a partir de uma única foto | GainFrame	1	0	1	0	0	0	0	0
/tools/physique-rater/	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Body Fat Percentage Calculator — Free Estimate | GainFrame	1	0	1	0	0	0	0	0
/tools/physique-rater/	Body Fat Percentage Chart with Photos: Visual Guide for Men & Women | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Body Visualizer — Free BMI & Body Shape Visualizer | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Evaluează-mi fizicul — Evaluator corporal gratuit bazat pe inteligență artificială, pornind de la o singură fotografie | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	1	0	1	0	0	0	0	0
/tools/physique-rater/	Progress Photo Setup Tool — Perfect Your Gym Photos | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Strength Standards Calculator — Am I Strong? | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Understanding Your AI Physique Score: What 1–100 Really Means | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Valora mi físico: un evaluador corporal gratuito con IA a partir de una foto | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Valuta il mio fisico: strumento gratuito di valutazione corporea basato sull'IA a partire da una singola foto | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Értékeld a testalkatomat — Ingyenes mesterséges intelligencia általi testértékelés egyetlen fotó alapján | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Évaluez mon physique — Évaluation corporelle gratuite par IA à partir d'une photo | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Đánh giá vóc dáng của tôi — Công cụ đánh giá hình thể bằng AI miễn phí từ một bức ảnh | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	내 체형 평가하기 — 사진 한 장으로 체형을 평가해주는 무료 AI 도구 | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/?hl=en-CA	Rate My Physique — Free AI Body Rater From One Photo | GainFrame	1	0	1	1	0	1	1	0
/tools/physique-rater/?hl=en-US	Rate My Physique — Free AI Body Rater From One Photo | GainFrame	1	0	1	1	0	1	1	0
/wilmington/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	Chest-to-Waist Ratio: The Other V-Taper Number | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	How to Get a Toned Stomach: What Works for Women | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	Progress photos that explain what changed | GainFrame	1	0	1	0	0	0	1	0
(not set)	10 Best Fitness Apps for Men in 2026 (By Goal) | GainFrame	1	1	0	0	0	0	0	1
(not set)	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	9	9	0	0	0	0	1	0
(not set)	6 Best Body Composition Scales in 2026 (Ranked by What You Get) | GainFrame	1	1	0	0	0	0	0	1
(not set)	6 Best Body Rating Apps in 2026 (Tested) | GainFrame	1	1	0	0	0	0	0	1
(not set)	AI Fitness Coach vs ChatGPT: When a Dedicated App Beats a General LLM (2026) | GainFrame	1	1	0	0	0	0	0	0
(not set)	Average Body Fat Percentage for Women: Charts by Age & Fitness Level | GainFrame	1	1	0	0	0	0	0	0
(not set)	Average Forearm Size: Charts by Height & What Builds Them | GainFrame	1	1	0	0	0	0	0	0
(not set)	Average Thigh Size: Charts for Men & Women (Plus Calves) | GainFrame	1	1	0	0	0	0	1	0
(not set)	Hevy vs Strong (2026): Which Workout Tracker Should You Use? | GainFrame	4	4	0	0	0	0	0	0
(not set)	How to Calculate Body Fat From a Photo Using AI (2026 Guide) | GainFrame	1	1	0	0	0	0	0	0
(not set)	Hume Health Body Pod Review (2026): Worth $229? | GainFrame	1	1	0	0	0	0	0	0
(not set)	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	3	3	0	0	0	0	0	0
(not set)	Skeletal Muscle Mass Percentage: What's Good, by Age & Sex | GainFrame	1	1	0	0	0	0	0	0
(not set)	Why I Added In-App Chat to GainFrame | GainFrame	1	1	0	0	0	0	0	0
/	10 Best Fitness Apps for Women in 2026 (By Goal) | GainFrame	1	1	0	0	0	0	1	1
/	5 Best AI Body Editor Apps 2026 (+ the Honest Alternative) | GainFrame	1	1	0	0	0	0	1	1
/	GainFrame Coach vs Fitbod vs Ray vs GymStreak (2026 Comparison) | GainFrame	1	1	0	0	0	0	0	1
/	How Accurate Is AI Body Fat From Photos? A 1,273-Person DEXA Study | GainFrame	1	1	0	0	0	0	0	1
/	Rate My Physique: How to Get an Honest Assessment | GainFrame	1	1	0	0	0	0	1	1
/	Transformación corporal con IA: mírate después de 1 año de entrenamiento | GainFrame	1	1	0	0	0	0	1	1
/	Why I Added In-App Chat to GainFrame | GainFrame	2	2	0	0	0	0	0	2
/about/	An AI Idea Validator Scored My Live App 66/100 | GainFrame	2	2	0	0	0	0	1	2
/about/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	3	3	0	0	0	0	2	3
/about/	Future Physique: See Where Your Body Is Headed | GainFrame	1	1	0	0	0	0	1	0
/about/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	1	1	0	0	0	0	1	1
/about/	My App Has Copycats Now | GainFrame	1	1	0	0	0	0	1	1
/about/	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	1	1	0	0	0	0	1	1
/about/	My App Was Spending Half Its Revenue on AI. Four Weeks Later It's 17%. | GainFrame	1	1	0	0	0	0	1	1
/about/	My Trial Conversion Was 21%. Five Weeks Later It's 44%. | GainFrame	1	1	0	0	0	0	1	1
/about/	Why I Added In-App Chat to GainFrame | GainFrame	2	2	0	0	0	0	2	2
/blog/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	13	13	0	0	0	0	10	13
/blog/	Apps Like GainFrame: Honest Alternatives (From the Founder) | GainFrame	2	2	0	0	0	0	2	2
/blog/	Body Recomposition Before and After: What 3, 6, and 12 Months Really Looks Like | GainFrame	1	1	0	0	0	0	0	1
/blog/	DEXA Scan Alternative: 6 Options Ranked by Cost, Accuracy & Convenience | GainFrame	1	1	0	0	0	0	1	1
/blog/	Hevy vs Strong (2026): Which Workout Tracker Should You Use? | GainFrame	1	1	0	0	0	0	1	1
/blog/	My App Has Copycats Now | GainFrame	3	3	0	0	0	0	2	3
/blog/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	2	2	0	0	0	0	1	2
/blog/	My Trial Conversion Was 21%. Five Weeks Later It's 44%. | GainFrame	1	1	0	0	0	0	0	1
/blog/	Ray Fitness App Review (2026): The Voice AI Trainer, Tested | GainFrame	1	1	0	0	0	0	1	1
/blog/	Your Score Says Your Chest Needs Work — Now What? | GainFrame	1	1	0	0	0	0	1	1
/blog/1000-mrr-five-months/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	1	1	0	0	0	0	1	1
/blog/?tag=founder-story	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	1	1	0	0	0	0	1	1
/blog/?tag=roundup	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	1	0	0	1	-1	0	1
/blog/aesthetic-physique-body-fat-percentage/	Free AI Body Fat Estimator from a Photo | GainFrame	1	1	0	0	0	0	1	1
/blog/ai-body-editor-apps-vs-real-analysis/	Die 5 besten KI-Körperbearbeitungs-Apps 2026 (+ die ehrliche Alternative) | GainFrame	1	1	0	1	0	1	1	1
/blog/ai-body-fat-apps-android/	6 Best Body Scanning & Measurement Apps in 2026 (Tested) | GainFrame	2	2	0	0	0	0	1	2
/blog/ai-fitness-coach-strava-integration/	AI Fitness Coach with Strava Integration: A Real Walkthrough (2026) | GainFrame	3	3	0	2	4	-2	0	2
/blog/ai-physique-rating-apps/	Progress photos that explain what changed | GainFrame	2	2	0	0	0	0	2	2
/blog/almost-quit-in-may-12-month-goals/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	1	0	0	0	0	0	1
/blog/am-i-overtraining-quiz/	Am I Overtraining? A 2-Minute Self-Check | GainFrame	2	2	0	2	2	0	0	0
/blog/assets/muscle-map.webp	GainFrame - The AI Body Composition App for Gym Goers	1	1	0	1	1	0	0	0
/blog/average-bicep-size-women/	Average Bicep Size for Women: Charts & What 'Toned Arms' Takes | GainFrame	17	17	0	15	15	0	9	7
/blog/average-body-fat-percentage-women/	Average Body Fat Percentage by Age: Charts for Men & Women | GainFrame	1	1	0	0	0	0	1	1
/blog/average-thigh-size/	Average Chest Size for Men: By Height, Training Level & What Counts as Big | GainFrame	1	1	0	0	0	0	1	1
/blog/average-thigh-size/	Average Forearm Size: Charts by Height & What Builds Them | GainFrame	1	1	0	0	0	0	1	1
/blog/average-thigh-size/	Body Fat Percentage Chart with Photos: Visual Guide for Men & Women | GainFrame	1	1	0	0	0	0	1	1
/blog/average-waist-size-women/	Average Waist Size for Men: By Age, Height & What It Means | GainFrame	1	1	0	0	0	0	1	1
/blog/before-after-comparing-progress-photos/	What Comparing Progress Photos Actually Looked Like Before GainFrame | GainFrame	5	5	0	5	5	0	0	1
/blog/best-ai-body-composition-app/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	1	1	0	0	0	0	1	1
/blog/best-ai-body-composition-app/	Best Body Composition Apps for Tracking Progress (2026): Spren, GainFrame, ZOZOFIT & More | GainFrame	1	1	0	0	0	0	1	1
/blog/best-ai-fitness-apps-track-body/	6 Best Body Scanning & Measurement Apps in 2026 (Tested) | GainFrame	1	1	0	0	0	0	1	1
/blog/best-ai-personal-trainer-apps/	Free AI Body Fat Estimator from a Photo | GainFrame	1	1	0	0	0	0	1	1
/blog/best-ai-personal-trainer-apps/	Progress photos that explain what changed | GainFrame	2	2	0	0	0	0	2	2
/blog/best-app-store-screenshot-tools/	5 Best Ways to Make App Store Screenshots (From a Solo Dev) | GainFrame	3	3	0	1	3	-2	0	1
/blog/best-before-after-transformation-apps-women/	Best Before-and-After Transformation Apps for Women (2026) | GainFrame	1	1	0	1	1	0	0	0
/blog/best-body-fat-scanner-apps/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	1	1	0	0	0	0	1	1
/blog/best-body-fat-scanner-apps/	Las 6 mejores aplicaciones para medir la grasa corporal en 2026 (probadas y clasificadas) | GainFrame	1	1	0	0	0	0	1	1
/blog/best-body-recomposition-apps/	Free AI Body Fat Estimator from a Photo | GainFrame	1	1	0	0	0	0	1	1
/blog/best-body-scanning-measurement-apps/	Best ZOZOFIT Alternatives in 2026: 6 Options Ranked | GainFrame	3	3	0	0	0	0	3	3
/blog/best-body-scanning-measurement-apps/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	1	1	0	0	0	0	1	1
/blog/best-body-scanning-measurement-apps/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	1	0	0	0	0	1	1
/blog/best-body-transformation-apps/	Best Body Composition Apps for Tracking Progress (2026): Spren, GainFrame, ZOZOFIT & More | GainFrame	1	1	0	0	0	0	1	1
/blog/best-body-transformation-apps/	Calculadora gratuita de grasa corporal con IA a partir de una foto | GainFrame	1	1	0	0	0	0	1	1
/blog/best-body-transformation-apps/	Progress App vs GainFrame (2026): Which Tracker Fits Your Goal? | GainFrame	1	1	0	0	0	0	1	1
/blog/best-free-progress-photo-apps/	Best Free Progress Photo Apps (2026): What Actually Works Without Paying | GainFrame	90	90	0	78	79	-1	40	46
/blog/best-free-progress-photo-apps/	Progress photos that explain what changed | GainFrame	1	1	0	0	0	0	1	1
/blog/best-inbody-alternatives/	Progress photos that explain what changed | GainFrame	1	1	0	0	0	0	1	1
/blog/best-leanlens-alternatives/	Best LeanLens Alternatives in 2026: 5 AI Body Analysis Options | GainFrame	15	15	0	12	12	0	8	7
/blog/best-leanlens-alternatives/	Free AI Body Fat Estimator from a Photo | GainFrame	3	3	0	0	0	0	3	3
/blog/best-zozofit-alternatives/	Best ZOZOFIT Alternatives in 2026: 6 Options Ranked | GainFrame	38	38	0	32	35	-3	19	24
/blog/body-composition-for-lifters/	Body Composition for Lifters: BMI, FFMI, Lean Mass, and Body Fat % Explained | GainFrame	17	17	0	17	17	0	0	0
/blog/body-fat-percentage-chart/	Free AI Body Fat Estimator from a Photo | GainFrame	8	8	0	0	0	0	8	8
/blog/body-fat-percentage-chart/?need_sec_link=1&sec_link_scene=im	Body Fat Percentage Chart with Photos: Visual Guide for Men & Women | GainFrame	1	1	0	1	1	0	1	0
